నాపై	PRP	O	O
విమర్శలు	NN	O	O
చేసేది	VM	O	O
.	SYM	O	O

కొత్త	JJ	O	O
రాజధాని	NN	O	O
నిర్మాణంలో	NN	O	O
తమకున్న	VM	O	O
అనుభవం	NN	O	O
ఉపయోగిస్తామని	VM	O	O
చెప్పిన	VM	O	O
ప్రతినిధి	NN	O	O
బృందం	NN	O	O
,	SYM	O	O
వివిధ	JJ	O	O
ప్రాజెక్టుల	NN	O	O
అభివృద్ధిలో	NN	O	O
సింగపూర్‌	NNP	B-LOC	B-LOC
కంపెనీల	NN	O	O
ప్రోత్సాహం	NN	O	O
ఉంటుందని	VM	O	O
తెలిపింది	VM	O	O
.	SYM	O	O

నెలకు	NN	O	O
150	QC	B-MISC	B-MISC
రూపాయలకే	NN	I-MISC	O
టివి	NN	O	O
,	SYM	O	O
ఫోన్	NN	O	O
,	SYM	O	O
ఇంటర్నెట్	NN	O	O
అందుబాటులోకి	NN	O	O
తెస్తామన్నారు	VM	O	O
.	SYM	O	O

సహజ	NN	O	O
వారసత్వ	NN	O	O
సంపదకు	NN	O	O
నిలయం	NN	O	O
.	SYM	O	O

అత్యవసర	NN	O	O
పరిస్థితి	NN	O	O
విధించిన	VM	O	O
వెంటనే	NST	O	O
నల్లచట్టాలు	NN	O	O
ప్రజాస్వామికవాదులను	NN	O	O
వేటాడు	VM	O	O
తున్నప్పుడు	VM	O	O
,	SYM	O	O
వరంగల్‌	NNP	B-LOC	B-LOC
వీధుల్లో	NN	O	O
ఒకే	JJ	O	O
ఒక	JJ	O	O
వ్యక్తి	NN	O	O
నోటికి	NN	O	O
నల్లగుడ్డ	VM	O	O
చుట్టుకుని	VM	O	O
ఒంటరి	NN	O	O
ఊరేగింపు	NN	O	O
తీశాడు	VM	O	O
.	SYM	O	O

మా	PRP	O	O
తల్లిదండ్రులకు	NN	O	O
కుడా	NN	O	O
ఈ	DEM	O	O
రంగంలో	NN	O	O
అనుభవం	NN	O	O
లేదు	VM	O	O
.	SYM	O	O

మొత్తం	NN	O	O
8200	QC	B-MISC	B-MISC
.	SYM	O	O

తాను	PRP	O	O
తలపెట్టిన	VM	O	O
ఏక్తా	NN	O	O
యాత్రకు	NN	O	O
అనుమతి	NN	O	O
లేదని	VM	O	O
పోలీసులు	NN	O	O
ప్రకటించటంతో	VM	O	O
ర్యాలీ	NN	O	O
చేపట్టాలని	VM	O	O
హార్దిక్	NNP	B-PERSON	B-PERSON
పటేల్	NNP	I-PERSON	I-PERSON
నిర్ణయించుకున్నారు	VM	O	O
.	SYM	O	O

ఇస్లామాబాద్	NNP	B-LOC	B-LOC
,	SYM	O	O
ఆగస్టు	NN	B-MISC	B-MISC
29	QC	I-MISC	I-MISC
:	SYM	O	O
ఇరాక్	NNP	B-LOC	B-LOC
,	SYM	O	O
సిరియా	NNP	B-LOC	B-LOC
తదితర	NN	O	O
అనేక	JJ	O	O
ప్రాంతాల్లో	NN	O	O
నరమేథం	NN	O	O
సృష్టిస్తున్న	VM	O	O
ఇస్లామిక్	NNP	B-ORG	B-ORG
స్టేట్	NN	I-ORG	I-ORG
(	SYM	O	O
ఐఎస్	NNP	B-ORG	B-ORG
)	SYM	O	O
ఉగ్రవాద	NN	B-ORG	O
సంస్థను	NN	I-ORG	O
పాకిస్తాన్	NNP	B-LOC	B-PERSON
నిషేధించింది	VM	O	O
.	SYM	O	O

లేదా	CC	O	O
?	SYM	O	O

విద్యుత్‌	NN	O	O
సరఫరాతో	NN	O	O
ఫోన్‌	NN	O	O
సౌకర్యం	NN	O	O
నిలిచి	VM	O	O
పోయింది	VM	O	O
.	SYM	O	O

రాజకీయపరమైన	JJ	O	O
డిమాండ్లు	NN	O	O
ఎలావున్నా	VM	O	O
,	SYM	O	O
అన్ని	QF	O	O
కోణాల్లో	NN	O	O
ఆలోచించే	VM	O	O
కొత్త	JJ	O	O
జిల్లాల	NN	O	O
ఏర్పాటుపై	NN	O	O
నిర్ణయం	NN	O	O
ఉంటుందని	VM	O	O
అధికారులు	NN	O	O
అంటున్నారు	VM	O	O
.	SYM	O	O

లోపిస్తున్న	VM	O	O
ప్రభుత్వ	NN	O	O
నియంత్రణ	NN	O	O
,	SYM	O	O
నిఘా	NN	O	O
వర్గాల	NN	O	O
వైఫల్యం	NN	O	O
కారణంగా	RB	O	O
ట్రావెల్	NNP	O	B-LOC
ఏజెన్సీల	NN	O	O
ముసుగులో	NN	O	O
పలువురు	NN	O	O
అసాంఘిక	NN	O	O
కార్యకలాపాలకు	NN	O	O
పాల్పడుతున్న	VM	O	O
సందర్భాలూ	NN	O	O
లేకపోలేదు	VM	O	O
.	SYM	O	O

మహమ్మద్	NNP	B-PERSON	B-PERSON
ఇర్ఫాన్	NNP	I-PERSON	I-PERSON
,	SYM	O	O
షోయబ్	NNP	B-PERSON	B-PERSON
మాలిక్	NNP	I-PERSON	I-PERSON
చెరొక	NN	O	O
వికెట్	NN	O	O
తమ	PRP	O	O
ఖాతాల్లో	NN	O	O
వేసుకున్నారు	VM	O	O
.	SYM	O	O

నా	PRP	O	O
దగ్గర	NST	O	O
జాబితా	NN	O	O
ఉంది	VM	O	O
.	SYM	O	O

అనంతరం	NN	O	O
ముర్రే	NNP	B-PERSON	B-LOC
కాస్త	NN	O	O
పుంజుకుని	VM	O	O
07/06/17	QC	B-MISC	B-MISC
తేడాతో	SYM	O	O
మూడో	QO	B-MISC	B-MISC
సెట్	NN	O	O
ను	PSP	O	O
గెలుచుకున్నప్పటికీ	VM	O	O
ఫలితం	NN	O	O
లేకపోయింది	VM	O	O
.	SYM	O	O

మారిన	VM	O	O
భద్రతా	NN	O	O
పరిస్థితులు	NN	O	O
మొదలుకొని	VM	O	O
,	SYM	O	O
2015	QC	B-MISC	B-MISC
అనంతర	NNP	O	O
అభివృద్ధి	NN	O	O
అజెండా	VM	O	O
అమలురకు	NN	O	O
ఐక్యరాజ్య	NN	B-ORG	O
సమితిగా	NN	I-ORG	O
మనం	PRP	O	O
ఏమి	WQ	O	O
అమలు	NN	O	O
చేయాలని	VM	O	O
అనుకున్నా	VM	O	O
మన	PRP	O	O
ఉనికి	NN	O	O
,	SYM	O	O
సమర్థత	NN	O	O
అనేవి	VM	O	O
ఐక్యరాజ్య	NN	B-ORG	O
సమితిలో	NN	I-ORG	O
ముఖ్యంగా	RB	O	O
భద్రతా	NN	B-ORG	O
మండలిలో	NN	I-ORG	O
చేపట్టబోయే	VM	O	O
అంతర్గత	NN	O	O
సంస్కరణలపైనే	NN	O	O
ఆధారపడి	VM	O	O
ఉంది	VM	O	O
అని	UT	O	O
మోదీ	NNP	B-PERSON	B-PERSON
ఐక్యరాజ్య	NN	B-ORG	B-ORG
సమితి	NN	I-ORG	I-ORG
ప్రధాన	JJ	O	O
కార్యదర్శి	NN	O	O
బాన్	NNP	B-PERSON	B-LOC
కి	NN	O	O
మూన్‌	NNP	B-PERSON	B-LOC
కు	PSP	O	O
రాసిన	VM	O	O
ఒక	JJ	O	O
లేఖలో	NN	O	O
అభిప్రాయ	NN	O	O
పడ్డారు	VM	O	O
.	SYM	O	O

పశ్చిమగోదావరి	NNP	B-LOC	B-LOC
,	SYM	O	O
గుంటూరు	NNP	B-LOC	B-LOC
,	SYM	O	O
ప్రకాశం	NNP	B-LOC	B-LOC
జిల్లాల్లో	NN	O	O
ఒక్కొక్కరైతు	NN	O	O
బలవన్మరణం	NN	O	O
చెందారు	VM	O	O
.	SYM	O	O

ప్రయాణం	NN	O	O
మానుకుందామంటే	VM	O	O
అర్జంటు	NN	O	O
వ్యవహారం	NN	O	O
.	SYM	O	O

భారత	NNP	B-LOC	B-LOC
జిడిపిలో	NN	O	O
60	QC	B-MISC	B-MISC
శాతం	NN	I-MISC	I-MISC
వాటా	NN	O	O
సేవారంగానిదే	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
దీక్షల్లో	NN	O	O
మండల	NN	O	O
కార్యదర్శి	NN	O	O
లింగయ్య	NNP	B-PERSON	B-PERSON
,	SYM	O	O
ఎల్లంకి	NNP	B-PERSON	B-PERSON
శ్రీనివాస్	NNP	I-PERSON	I-PERSON
,	SYM	O	O
రాములు	NNP	B-PERSON	B-LOC
,	SYM	O	O
భాస్కర్	NNP	I-PERSON	B-LOC
,	SYM	O	O
ఉమారాణి	NNP	B-PERSON	B-LOC
,	SYM	O	O
కలకొండ	NNP	B-PERSON	B-PERSON
సంజీవ	NNP	I-PERSON	I-PERSON
,	SYM	O	O
బాలయ్య	NNP	B-PERSON	B-LOC
,	SYM	O	O
యాదయ్య	NNP	B-PERSON	B-LOC
తదితరులు	NN	O	O
పాల్గొన్నారు	VM	O	O
.	SYM	O	O

అమ్మవారి	NN	O	O
దర్శనం	NN	O	O
కోసం	PSP	O	O
ఐదు	QC	B-MISC	B-MISC
క్యూలైన్లను	NN	O	O
ఏర్పాటు	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

గ్రంథస్థమైన	JJ	O	O
భాషను	NN	O	O
గ్రాంథికం	NN	O	O
అనీ	UT	O	O
,	SYM	O	O
వ్యవహరించే	VM	O	O
భాషను	NN	O	O
వ్యావహారికం	NN	O	O
అనీ	UT	O	O
అన్నారు	VM	O	O
.	SYM	O	O

కడప	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
రెండు	QC	B-MISC	B-MISC
మూడు	QC	I-MISC	I-MISC
రోజుల్లో	NN	I-MISC	I-MISC
కడప	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
రాజకీయాల్లో	NN	O	O
పెనుమార్పులు	NN	O	O
చోటుచేసుకోనున్నాయి	VM	O	O
.	SYM	O	O

దీని	PRP	O	O
నివారణకు	NN	O	O
సామాజిక	NN	O	O
తనిఖీని	NN	O	O
గ్రామసభల	NN	O	O
,	SYM	O	O
ముఖ్యంగా	RB	O	O
మహిళలు	NN	O	O
,	SYM	O	O
విద్యార్థుల	NN	O	O
ప్రాతిని	NN	O	O
ధ్యంతో	NN	O	O
నిర్వహించాలి	VM	O	O
.	SYM	O	O

ముంబయి	NNP	B-LOC	B-LOC
,	SYM	O	O
సెప్టెంబర్	NN	B-MISC	B-MISC
8	QC	I-MISC	I-MISC
:	SYM	O	O
వరుస	NN	O	O
నష్టాలతో	NN	O	O
కుదేలవుతున్న	VM	O	O
దేశీయ	NN	O	O
స్టాక్	NN	O	O
మార్కెట్లు	NN	O	O
మంగళవారం	NN	B-MISC	B-MISC
భారీ	JJ	O	O
నష్టాలను	NN	O	O
అందుకున్నాయి	VM	O	O
.	SYM	O	O

సరే	RP	O	O
అనుకుని	VM	O	O
అటో	NST	O	O
తీసుకుని	VM	O	O
వెళ్ళాను	VM	O	O
మనోహర్	NNP	B-PERSON	B-PERSON
ఇంటికి	NN	O	O
.	SYM	O	O

రూ	NN	B-MISC	B-MISC
15	QC	I-MISC	I-MISC
కే	NN	O	O
ప్రతి	JJ	O	O
ఇంటికి	NN	O	O
టివి	NN	O	O
,	SYM	O	O
ఫోన్	NN	O	O
,	SYM	O	O
ఇంటర్నెట్	NN	O	O
సదుపాయం	NN	O	O
కల్పిస్తామని	VM	O	O
ప్రకటన	NN	O	O
.	SYM	O	O

తెలంగాణలో	NNP	B-LOC	B-LOC
విభిన్న	JJ	O	O
స్వభావం	NN	O	O
కలిగిన	VM	O	O
నేలలున్నాయని	VM	O	O
,	SYM	O	O
అలాగే	RB	O	O
సమశీతోష్ణ	NN	O	O
వాతావరణం	NN	O	O
,	SYM	O	O
మంచి	JJ	O	O
వర్షపాతం	NN	O	O
కలిగి	VM	O	O
ఉండటం	VM	O	O
విత్తనోత్పత్తికి	NN	O	O
దోహదం	NN	O	O
చేస్తుందన్నారు	VM	O	O
.	SYM	O	O

చిత్తూరు	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
శేషాచలం	NNP	B-LOC	B-LOC
అడవుల	NN	O	O
నుండి	PSP	O	O
విలువైన	JJ	O	O
ఎర్రచందనం	NN	O	O
సంపదను	NN	O	O
తమిళనాడు	NNP	B-LOC	B-LOC
,	SYM	O	O
కర్ణాటక	NNP	B-LOC	B-LOC
రాష్ట్రాలకు	NN	O	O
అక్రమ	NN	O	O
రవాణా	NN	O	O
చేసే	VM	O	O
ఇద్దరు	NN	B-MISC	O
అంతరాష్ట్ర	NN	O	O
స్మగ్లర్లతో	NN	O	O
పాటు	NN	O	O
మరో	QF	O	O
10	QC	B-MISC	B-MISC
మంది	CL	O	O
వారి	PRP	O	O
అనుచరులను	NN	O	O
చిత్తూరు	NNP	B-LOC	B-LOC
పోలీసులు	NN	O	O
సోమవారం	NN	B-MISC	B-MISC
అరెస్టు	NN	O	O
చేసి	VM	O	O
,	SYM	O	O
వారి	PRP	O	O
వద్ద	NST	O	O
నుండి	PSP	O	O
55	QC	B-MISC	B-MISC
లక్షల	QC	I-MISC	I-MISC
రూపాయలు	NN	I-MISC	I-MISC
విలువ	NN	O	O
చేసే	VM	O	O
7	QC	B-MISC	B-MISC
వాహనాలు	NN	O	O
,	SYM	O	O
67	QC	B-MISC	B-MISC
ఎర్రచందనం	NN	O	O
దుంగలను	NN	O	O
స్వాదీనం	NN	O	O
చేసుకున్నారు	VM	O	O
.	SYM	O	O

ఈసారి	NST	O	O
పన్ను	NN	O	O
వసూళ్లకు	NN	O	O
సంబంధించిన	VM	O	O
లక్ష్యంలో	NN	O	O
5–7	QC	B-MISC	B-MISC
శాతం	NN	I-MISC	I-MISC
తక్కువగా	RB	O	O
వసూళ్లు	NN	O	O
జరగవచ్చని	VM	O	O
కేంద్ర	NN	O	O
ప్రభుత్వం	NN	O	O
సోమవారం	NN	B-MISC	B-MISC
అభిప్రాయపడింది	VM	O	O
.	SYM	O	O

చిగురుమామిడి	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
4	QC	I-MISC	I-MISC
:	SYM	O	O
కరీంనగర్	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
చిగురుమామిడి	NNP	B-LOC	B-LOC
మండలంలోని	NN	O	O
ముల్కనూర్	NNP	B-LOC	B-LOC
గ్రామాన్ని	NN	O	O
సిఎం	NN	O	O
దత్తత	NN	O	O
తీసుకుని	VM	O	O
రెండు	QC	B-MISC	B-MISC
దఫాలుగా	RB	O	I-MISC
పర్యటించి	VM	O	O
గ్రామాన్ని	NN	O	O
రాష్ట్రంలో	NN	O	O
ఆదర్శ	NN	O	O
గ్రామంగా	RB	O	O
కార్పొరేట్	NN	O	O
స్థాయి	NN	O	O
టెక్నాలజీ	NNP	O	B-PERSON
,	SYM	O	O
అధునాతమైన	JJ	O	O
హంగులతో	NN	O	O
తీర్చిదిద్దుతానన్న	VM	O	O
హామీ	NN	O	O
అటకెక్కింది	VM	O	O
.	SYM	O	O

స్థానిక	NN	O	O
విలేకర్లతో	NN	O	O
ఆయన	PRP	O	O
శుక్రవారం	NN	B-MISC	O
మాట్లాడుతూ	VM	O	O
,	SYM	O	O
ప్రభుత్వం	NN	O	O
నిర్లక్ష్యం	NN	O	O
కారణంగా	RB	O	O
మన్యంలో	NNP	O	B-LOC
99	QC	B-MISC	B-MISC
మంది	CL	O	O
గిరిజనులు	NN	O	O
మృతి	NN	O	O
చెందారని	VM	O	O
ఆవేదన	NN	O	O
వ్యక్తం	NN	O	O
చేశారు	VM	O	O
.	SYM	O	O

తెలివికి	NN	O	O
అది	PRP	O	O
అందకపోవచ్చు	VM	O	O
!	SYM	O	O

ఐక్యరాజ్య	NN	B-ORG	B-ORG
సమితి	NN	I-ORG	I-ORG
,	SYM	O	O
సెప్టెంబర్	NN	B-MISC	B-MISC
18	QC	I-MISC	I-MISC
:	SYM	O	O
భద్రతా	NN	B-ORG	O
మండలి	NN	I-ORG	O
గతంలోని	NN	O	O
పరిస్థితులకు	NN	O	O
అనుగుణంగా	RB	O	O
ఏర్పడిన	VM	O	O
సంస్థ	NN	O	O
అని	UT	O	O
,	SYM	O	O
దాన్ని	PRP	O	O
ప్రస్తుత	NN	O	O
పరిస్థితులకు	NN	O	O
అనుగుణంగా	RB	O	O
సంస్కరించాల్సిన	VM	O	O
అవసరం	NN	O	O
ఉందని	VM	O	O
ప్రధాని	NN	O	O
నరేంద్ర	NNP	B-PERSON	B-PERSON
మోదీ	NNP	I-PERSON	I-PERSON
అభిప్రాయ	NN	O	O
పడుతూ	VM	O	O
,	SYM	O	O
దాన్ని	PRP	O	O
మరింత	INTF	O	O
ఎక్కువ	JJ	O	O
మందికి	CL	O	O
ప్రాతినిధ్యం	NN	O	O
వహించేదిగా	RB	O	O
చేయాలంటే	VM	O	O
భారత్‌	NNP	O	B-LOC
ను	PSP	O	O
కూడా	PSP	O	O
దానిలోకి	PRP	O	O
చేర్చుకోవాలని	VM	O	O
,	SYM	O	O
నిర్ణీత	NN	O	O
గడువులోగా	RB	O	O
సంస్కరణలను	NN	O	O
అమలు	NN	O	O
చేయాలని	VM	O	O
అన్నారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
విజయంతో	NN	O	O
భారత్	NNP	B-LOC	B-LOC
మూడు	QC	B-MISC	B-MISC
టెస్టుల	NN	O	O
సిరీస్	NN	O	O
ను	PSP	O	O
1	QC	B-MISC	B-MISC
1	QC	B-MISC	I-MISC
సమం	NN	O	O
చేసింది	VM	O	O
.	SYM	O	O

తర్వాతి	NN	O	O
రోజుల్లో	NN	O	O
లాభాలు	NN	O	O
సాధించినప్పటికీ	VM	O	O
సెనెసక్స్	NN	O	O
టాప్	NN	O	O
10	NN	B-MISC	O
సూచీ	NN	O	O
రూ.	SYM	B-MISC	O
93003.47	QC	I-MISC	B-MISC
కోట్ల	QC	I-MISC	I-MISC
నష్టాలను	NN	O	I-MISC
చవిచూడాల్సి	VM	O	O
వచ్చింది	VM	O	O
.	SYM	O	O

రాజధాని	NN	O	O
నిర్మాణానికి	VM	O	O
రైతులు	NN	O	O
భూములిచ్చారు	VM	O	O
.	SYM	O	O

గతంలో	NN	O	O
103.27	QC	B-MISC	B-MISC
బిలియన్	NN	I-MISC	I-MISC
డాలర్లుగా	RB	I-MISC	I-MISC
ఉంది	VM	O	O
.	SYM	O	O

అందరు	PRP	O	O
ఒక్కసారిగా	RB	O	O
ఉలిక్కిపడి	VM	O	O
వెర్రి	NN	O	O
మొహాలు	NN	O	O
వేశారు	VM	O	O
.	SYM	O	O

ఇదే	PRP	O	O
జిల్లాలో	NN	O	O
చీకుపల్లివాగు	NNP	B-LOC	B-LOC
కూడా	PSP	O	O
ఉదృతంగా	RB	O	O
ప్రవహిస్తోంది	VM	O	O
.	SYM	O	O

అలాగే	RB	O	O
చిత్తూరు	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
గంగాధర	NNP	B-PERSON	B-LOC
నెల్లూరు	NNP	B-LOC	B-LOC
మండలం	NN	O	O
కట్టక్రిందపల్లెకు	NN	B-LOC	O
చెందిన	VM	O	O
మిలటరీ	NNP	B-PERSON	B-PERSON
గిరి	NNP	I-PERSON	I-PERSON
అలియాస్	NNP	O	I-PERSON
గిరిబాబు	NNP	B-PERSON	I-PERSON
(	SYM	O	O
42	QC	B-MISC	B-MISC
)	SYM	O	O
గతంలో	NN	O	O
సిఐఎస్	NNP	B-ORG	B-ORG
ఎఫ్	NN	I-ORG	I-ORG
కానిస్టేబుల్	NN	O	I-ORG
గా	RB	O	O
పనిచేసి	VM	O	O
స్వగ్రామానికి	NN	O	O
వచ్చి	VM	O	O
ఎర్రచందనం	NN	O	O
అక్రమ	NN	O	O
రవాణా	NN	O	O
చేయడం	VM	O	O
ప్రారంభించాడన్నారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
నెలలో	NN	O	O
ఇప్పటిదాకా	NST	O	O
17555	QC	B-MISC	B-MISC
కోట్ల	QC	I-MISC	I-MISC
రూపాయల	NN	I-MISC	I-MISC
(	SYM	O	O
2.65	QC	B-MISC	B-MISC
బిలియన్	NN	B-MISC	B-MISC
డాలర్లు	NN	I-MISC	I-MISC
)	SYM	O	O
పెట్టుబడులను	NN	O	O
వెనక్కి	NST	O	O
తీసుకున్నారు	VM	O	O
.	SYM	O	O

కాని	RP	O	O
నన్ను	PRP	O	O
ఎన్నోరోజుల	NN	O	O
పరిచయమ్మున్నట్టుగా	VM	O	O
పేరుపెట్టి	NN	O	O
మరీ	INTF	O	O
పిలుస్తున్నాడు	VM	O	O
దేవీ	NNP	B-PERSON	B-PERSON
అని	UT	O	O
.	SYM	O	O

హైదరాబాద్	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
నగరంలో	NN	O	O
స్వైన్	NN	O	O
ఫ్లూ	NN	O	O
మళ్లీ	RB	O	O
విజృంభిస్తోంది	VM	O	O
.	SYM	O	O

చివరికి	NST	O	O
మేయర్	NN	O	O
సీటును	NN	O	O
చేజిక్కించుకున్న	VM	O	O
నెలరోజులకే	NN	B-PERSON	O
మజ్లిస్	NNP	B-LOC	B-PERSON
గ్రేటర్	NNP	I-LOC	I-PERSON
లో	PSP	O	O
పట్టు	NN	O	O
సాధించుకుంది	VM	O	O
.	SYM	O	O

ఇందులో	PRP	O	O
భాగంగా	RB	O	O
తొలి	JJ	O	O
విడతలో	NN	O	O
ఏడు	QC	B-MISC	B-MISC
కొత్త	JJ	O	O
జిల్లాల	NN	O	O
ఏర్పాటుకు	NN	O	O
ప్రతిపాదనలు	NN	O	O
సిద్ధం	NN	O	O
చేయాల్సిందిగా	VM	O	O
ముఖ్యమంత్రి	NN	O	O
ఆదేశించారు	VM	O	O
.	SYM	O	O

మరో	QF	O	O
రెండు	QC	B-MISC	B-MISC
బంతుల	NN	O	O
తర్వాత	NST	O	O
భువనేశ్వర్	NNP	B-PERSON	B-PERSON
కుమార్	NNP	I-PERSON	I-PERSON
(	SYM	O	O
0	QC	B-MISC	B-MISC
)	SYM	O	O
ను	PSP	O	O
మోర్కెల్	NNP	B-PERSON	B-PERSON
క్లీన్	NN	O	O
బౌల్డ్	NN	O	O
చేశాడు	VM	O	O
.	SYM	O	O

ఇప్పటివరకు	NST	O	O
ప్రకటించిన	VM	O	O
సంస్కరణలను	NN	O	O
కట్టుదిట్టంగా	RB	O	O
అమలు	NN	O	O
పరచడంతో	VM	O	O
పాటు	NN	O	O
ఈ	DEM	O	O
ఐదు	QC	B-MISC	B-MISC
అంశాలపై	NN	O	O
దృష్టి	NN	O	O
సారిస్తే	VM	O	O
ఆర్థిక	NN	O	O
రంగం	NN	O	O
2015	QC	B-MISC	B-MISC
16	QC	B-MISC	I-MISC
నాటికి	NST	O	O
7	QC	B-MISC	B-MISC
8	QC	B-MISC	I-MISC
శాతం	NN	I-MISC	I-MISC
వృద్ధిని	NN	O	O
సాధించే	VM	O	O
దిశగా	RB	O	O
పురోగమిస్తుందనడంలో	VM	O	O
ఎలాంటి	WQ	O	O
సందేహం	NN	O	O
లేదు	VM	O	O
.	SYM	O	O

అందుబాటులో	NN	O	O
ఉన్న	VM	O	O
గణాంకాల	NN	O	O
ప్రకారం	NN	O	O
ప్రతీ	NN	O	O
యేటా	NN	B-MISC	O
దేశంలో	NN	O	O
1.5	QC	B-MISC	B-MISC
కోట్ల	QC	I-MISC	I-MISC
మంది	CL	O	O
ఉపాధి	NN	O	O
అన్వేషకుల	NN	O	O
జాబితాకు	NN	O	O
జత	NN	O	O
అవుతూ	VM	O	O
ఉంటారు	VM	O	O
.	SYM	O	O

ఇందుకోసం	PRP	O	O
ప్రత్యేక	JJ	O	O
నర్సరీతో	NN	O	O
పాటు	NN	O	O
అధికారుల	NN	O	O
నిరంతర	NN	O	O
పర్యవేక్షణ	NN	O	O
సాగుతోంది	VM	O	O
.	SYM	O	O

బొబ్బిలి	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
జమ్ముకాశ్మీర్	NNP	B-LOC	B-LOC
లో	PSP	O	O
ఆదివారం	NN	B-MISC	B-MISC
రాత్రి	NN	O	O
టెర్రరిస్టుల	NN	O	O
కాల్పుల్లో	NN	O	O
విజయనగరం	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
బాడంగి	NNP	B-LOC	B-LOC
మండలం	NN	O	O
గొల్లాది	NN	B-LOC	O
గ్రామానికి	NN	O	O
చెందిన	VM	O	O
ఆర్మీ	NN	O	O
జవాన్	NN	O	O
బొట్టా	NNP	B-PERSON	B-PERSON
సత్యనారాయణ	NNP	I-PERSON	I-PERSON
(	SYM	O	O
34	QC	B-MISC	B-MISC
)	SYM	O	O
మృతిచెందాడు	VM	O	O
.	SYM	O	O

అలాగే	RB	O	O
సీమాంధ్ర	NNP	B-LOC	B-LOC
ప్రజలు	NN	O	O
ఇక్కడ	NST	O	O
తమ	PRP	O	O
కార్యకలాపాలు	NN	O	O
యధావిధిగా	RB	O	O
సాగించవచ్చని	VM	O	O
తెలియజెప్పేందుకు	VM	O	O
తెలంగాణ	NNP	B-LOC	B-LOC
ఎంపీలు	NN	O	O
,	SYM	O	O
ఎమ్మెల్యేలు	NNP	O	O
తాము	PRP	O	O
చేపట్టే	VM	O	O
పర్యటనలో	NN	O	O
విస్తృతంగా	RB	O	O
ప్రచారం	NN	O	O
చేయాలని	VM	O	O
ఆలోచనలో	NN	O	O
