ప్యాలెస్	NN	O	O
వద్ద	NST	O	O
అధికారికంగా	RB	O	O
స్వాగతం	NN	O	O
పలకడంతో	NN	O	O
పాటుగా	RB	O	O
సైనికులు	NN	O	O
గౌరవ	NNP	O	B-PERSON
వందనం	NN	O	O
సమర్పించారు	VM	O	O
.	SYM	O	O

పెట్టుబడులు	NN	O	O
కారుచౌకగా	RB	O	O
అందుబాటులో	NN	O	O
ఉంటే	VM	O	O
కేటాయింపులు	NN	O	O
దారి	NN	O	O
తప్పే	VM	O	O
ప్రమాదం	NN	O	O
ఉందంటారా	VM	O	O
అన్న	UT	O	O
ప్రశ్నకు	NN	O	O
స్పందిస్తూ	VM	O	O
ఒక	JJ	O	O
పరిమితికి	NN	O	O
మించి	VM	O	O
సుదీర్ఘకాలం	NN	O	O
పెట్టుబడి	NN	O	O
వ్యయాలు	NN	O	O
మారుతూ	VM	O	O
పోతే	VM	O	O
పెట్టుబడి	NN	O	O
నిర్ణయాలు	VM	O	O
కూడా	PSP	O	O
ప్రభావితం	NN	O	O
అవుతాయన్నది	VM	O	O
తన	PRP	O	O
అభిప్రాయమని	VM	O	O
ఆయన	PRP	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

మంత్రి	NN	O	O
వర్గ	NN	O	O
ఉపసంఘంతో	NN	O	O
భేటి	NN	O	O
అనంతరం	NN	O	O
విలేకరులతో	NN	O	O
స్వామిగౌడ్	NNP	B-PERSON	B-PERSON
మాట్లాడుతూ	VM	O	O
సకల	NN	O	O
జనుల	NN	O	O
సమ్మెను	NN	O	O
కొనసాగిస్తామని	VM	O	O
ప్రకటించారు	VM	O	O
.	SYM	O	O

పటేల్	NN	O	O
పటీదార్	NN	O	O
కులస్థులను	NN	O	O
ఓబిసి	VM	O	O
జాబితాలో	NN	O	O
చేర్చాలని	VM	O	O
డిమాండ్	NN	O	O
చేస్తూ	VM	O	O
హార్దిక్	NNP	B-PERSON	B-PERSON
పటేల్	NNP	I-PERSON	I-PERSON
నేతృత్వంలో	NN	O	O
ఈ	DEM	O	O
నెల	NN	O	O
25	QC	B-MISC	B-MISC
న	NN	O	O
గుజరాత్	NNP	B-LOC	B-LOC
లోని	PSP	O	O
అహ్మదాబాద్	NNP	B-LOC	B-LOC
లో	PSP	O	O
భారీ	JJ	O	O
ర్యాలీ	NN	O	O
నిర్వహించిన	VM	O	O
విషయం	NN	O	O
తెలిసిందే	VM	O	O
.	SYM	O	O

తాటిపూడి	NNP	B-LOC	B-LOC
ఎత్తిపోతల	NN	O	O
పథకం	NN	O	O
నుంచి	PSP	O	O
రోజుకు	NN	O	O
600	QC	B-MISC	B-MISC
క్యూసెక్కుల	NN	O	O
చొప్పున	NN	O	O
పొలవరం	NNP	B-LOC	B-LOC
కుడి	NN	O	O
కాలువలోకి	NN	O	O
విడుదలైన	VM	O	O
గోదావరి	NNP	B-LOC	B-LOC
జలాలు	NN	O	O
నేటి	NN	O	O
ఉదయం	NN	O	O
పల్లెర్లమూడి	NNP	B-LOC	B-LOC
వద్ద	NST	O	O
కృష్ణా	NNP	B-LOC	B-LOC
జిల్లాలోకి	NN	O	O
ప్రవేశించాయి	VM	O	O
.	SYM	O	O

విరాట్	NNP	B-PERSON	B-PERSON
కోహ్లీ	NNP	I-PERSON	I-PERSON
కూడా	PSP	O	O
అదే	PRP	O	O
నిర్లక్ష్యాన్ని	NN	O	O
ప్రదర్శించి	VM	O	O
కేవలం	NN	O	O
ఒక	JJ	O	O
పరుగుకే	NN	O	O
రనౌటై	NN	O	O
పెవిలియన్	NN	O	O
చేరాడు	VM	O	O
.	SYM	O	O

లాలూకు	NNP	B-PERSON	B-LOC
తోడు	NN	O	O
ఇప్పుడు	NST	O	O
నితీష్‌	NNP	B-PERSON	B-PERSON
కుమార్	NNP	I-PERSON	I-PERSON
కూడా	PSP	O	O
ఈ	DEM	O	O
సభకు	NN	O	O
హాజరు	NN	O	O
కాకూడదని	VM	O	O
నిర్ణయించుకోవటంతో	NN	O	O
మహాకూటమిలో	NN	O	O
నెలకొన్న	VM	O	O
విభేదాలు	NN	O	O
తార	NN	O	O
స్థాయికి	NN	O	O
చేరుకున్నాయని	VM	O	O
అంటున్నారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
మధ్య	NST	O	O
ఏం	WQ	O	O
జరిగిందో	VM	O	O
ఎమో	WQ	O	O
కొంత	QF	O	O
కోలాహలం	NN	O	O
జరిగింది	VM	O	O
.	SYM	O	O

కొలంబో	NNP	B-LOC	B-LOC
(	SYM	O	O
ఆగస్ట్	NN	B-MISC	O
21	QC	I-MISC	B-MISC
)	SYM	O	O
:	SYM	O	O
శ్రీలంకతో	NNP	B-LOC	B-PERSON
కొలంబో	NNP	B-LOC	I-PERSON
వేదికగా	RB	O	O
జరుగుతున్న	VM	O	O
రెండో	QO	B-MISC	B-MISC
టెస్టు	NN	O	O
తొలి	JJ	O	O
ఇన్నింగ్స్‌	NN	O	O
లో	PSP	O	O
భారత్	NNP	B-LOC	B-LOC
393	QC	B-MISC	B-MISC
పరుగులకు	NN	O	O
ఆలౌటైంది	VM	O	O
.	SYM	O	O

రెండో	QO	B-MISC	B-MISC
సెట్‌	NN	O	O
లోనూ	NST	O	O
సెరెనాకు	NNP	B-PERSON	B-PERSON
ఎదురే	NN	O	O
లేకుండా	VM	O	O
పోయింది	VM	O	O
.	SYM	O	O

న్యూయార్క్	NNP	B-LOC	B-LOC
,	SYM	O	O
సెప్టెంబర్	NN	B-MISC	B-MISC
3	QC	I-MISC	I-MISC
:	SYM	O	O
జమ్మూకాశ్మీర్	NNP	B-LOC	B-LOC
పై	NST	O	O
ప్రజాభిప్రాయసేకరణ	NN	O	O
జరపాలంటూ	VM	O	O
ఐరాసలో	NNP	B-ORG	B-PERSON
పాకిస్తాన్	NNP	B-LOC	I-PERSON
డిమాండ్	NN	O	O
చేయడాన్ని	VM	O	O
భారత్	NNP	B-LOC	B-LOC
తీవ్రంగా	RB	O	O
ఖండించింది	VM	O	O
.	SYM	O	O

అశ్విన్	NNP	B-PERSON	B-LOC
ఆట	NN	O	O
ప్రారంభం	NN	O	O
నుంచే	PSP	O	O
లంక	NNP	B-LOC	B-LOC
బ్యాట్స్	NN	O	O
మెన్లను	NN	O	O
ముప్పు	NN	O	O
తిప్పలు	NN	O	O
పెడుతు	NN	O	O
5	QC	B-MISC	B-MISC
వికెట్లు	NN	O	O
తీసుకోగా	VM	O	O
మిశ్రా	NNP	B-PERSON	B-PERSON
3	QC	B-MISC	B-MISC
వికెట్లు	NN	O	O
తీసుకున్నాడు	VM	O	O
,	SYM	O	O
ఇషాంత్	NNP	B-PERSON	B-LOC
,	SYM	O	O
ఉమేష్	NNP	B-PERSON	B-LOC
చెరో	NN	O	O
వికెట్	NN	O	O
తీసుకున్నారు	VM	O	O
.	SYM	O	O

:	SYM	O	O
ముస్లింలోని	NN	O	O
రెండు	QC	B-MISC	B-MISC
తెగలు	NN	O	O
సున్ని	NN	O	O
,	SYM	O	O
షియా	NN	O	O
!	SYM	O	O

భారత్	NNP	B-LOC	B-LOC
లో	PSP	O	O
పెట్టుబడులు	NN	O	O
పెట్టే	VM	O	O
జర్మన్	NNP	B-LOC	B-LOC
కంపెనీలకు	NN	O	O
త్వరతగతిన	VM	O	O
అనుమతులు	NN	O	O
ఇవ్వడానికి	VM	O	O
సంబంధించి	VM	O	O
ఇరు	PRP	O	O
దేశాల	NN	O	O
మధ్య	NST	O	O
మరో	QF	O	O
ఒప్పందం	NN	O	O
కుదిరింది	VM	O	O
.	SYM	O	O

ఇరాక్	NNP	B-LOC	B-LOC
,	SYM	O	O
అఫ్ఘానిస్థాన్‌	NNP	B-LOC	B-LOC
తో	PSP	O	O
పాటు	NN	O	O
పలు	JJ	O	O
దేశాల్లో	NN	O	O
ఉన్న	VM	O	O
అమెరికా	NNP	B-LOC	B-LOC
సేనల్ని	NN	O	O
వెనక్కు	NST	O	O
రప్పిస్తానని	VM	O	O
,	SYM	O	O
ఇతర	JJ	O	O
దేశాల	NN	O	O
ఆంతరంగిక	NN	O	O
విషయాల్లో	NN	O	O
వేలుపెట్టనని	VM	O	O
ఎన్నికల	NN	O	O
ప్రచారం	NN	O	O
సందర్భంగా	RB	O	O
ఆయన	PRP	O	O
అమెరికా	NNP	B-LOC	B-LOC
ప్రజలకు	NN	O	O
హామీ	NN	O	O
ఇచ్చారు	VM	O	O
.	SYM	O	O

ఆయన	PRP	O	O
పోరాడని	VM	O	O
అంశం	NN	O	O
లేదు	VM	O	O
.	SYM	O	O

సరిగ్గా	RB	O	O
విజయదశమి	NN	O	O
రోజునే	NN	O	O
రాష్ట్ర	NN	O	O
రాజధాని	NN	O	O
నిర్మాణానికి	VM	O	O
శంకుస్థాపన	NN	O	O
జరగనుండటంతో	VM	O	O
ఈదఫా	NN	O	O
వివిఐపి	VM	O	O
,	SYM	O	O
విఐపిలు	NN	O	O
పెద్దసంఖ్యలో	NN	O	O
తరలివస్తారనే	VM	O	O
అంచనాలతో	NN	O	O
పకడ్బందీగా	RB	O	O
ఏర్పాట్లు	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

ఉత్తరాఖండ్‌	NNP	B-LOC	B-LOC
తరహా	NN	O	O
ప్రత్యేక	JJ	O	O
ప్యాకేజీతోపాటు	NN	O	O
ఇంకా	INTF	O	O
అనేక	JJ	O	O
అంశాలు	NN	O	O
ఈ	DEM	O	O
నివేదికలో	NN	O	O
ఉన్నట్లు	VM	O	O
తెలిసింది	VM	O	O
.	SYM	O	O

సైన్యం	NN	O	O
,	SYM	O	O
వైమానికదళం	NN	O	O
,	SYM	O	O
జాతీయ	NN	O	O
విపత్తుల	NN	O	O
ప్రతిస్పందనా	NN	O	O
దళం	NN	O	O
సమష్టిగా	RB	O	O
యుద్ధ	NN	O	O
ప్రాతిపదికన	NN	O	O
సహాయ	NN	O	O
కార్యక్రమాలు	NN	O	O
చేపడుతున్నాయి	VM	O	O
అని	UT	O	O
మోడీ	NNP	B-PERSON	B-PERSON
తెలిపారు	VM	O	O
.	SYM	O	O

కేవలం	NN	O	O
చంద్రబాబు	NNP	B-PERSON	B-PERSON
9	QC	B-MISC	B-MISC
సంవత్సరాల	NN	I-MISC	O
పాలన	NN	O	O
గురించి	PSP	O	O
మాత్రమే	PSP	O	O
మాట్లాడి	VM	O	O
సరిపెట్టిన	VM	O	O
నేతలు	NN	O	O
దాదాపు	NN	O	O
లేరు	VM	O	O
.	SYM	O	O

చర్చల	NN	O	O
అనంతరం	NNP	O	O
18	QC	B-MISC	B-MISC
ఒప్పందాలపై	NN	O	O
ఇరు	PRP	O	O
దేశాలు	NN	O	O
సంతకాలు	NN	O	O
చేశాయి	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
నెల	NN	O	O
12	QC	B-MISC	B-MISC
న	NN	O	O
విశాఖలో	NNP	B-LOC	B-LOC
రాష్ట్ర	NN	O	O
ముఖ్యమంత్రి	NN	O	O
నారా	NNP	B-PERSON	B-PERSON
చంద్రబాబు	NNP	I-PERSON	I-PERSON
నాయుడు	NNP	I-PERSON	I-PERSON
ముఖ్యఅతిధిగా	RB	O	O
పాల్గొనే	VM	O	O
కార్యక్రమంలో	NN	O	O
రామినేని	NNP	B-ORG	B-LOC
ఫౌండేషన్	NN	I-ORG	O
పురస్కారాలు	NN	O	O
అందజేయనున్నట్టు	VM	O	O
ఆయన	PRP	O	O
తెలిపారు	VM	O	O
.	SYM	O	O

ఎవరున్నా	WQ	O	O
లేకపోయినా	VM	O	O
నియంతృత్వ	NN	O	O
ప్రభుతకు	NN	O	O
నిరసన	NN	O	O
తెలియవలసిందేనని	NN	O	O
సాహసించిన	VM	O	O
ఆ	DEM	O	O
వ్యక్తి	NN	O	O
కాళోజీ	NNP	B-PERSON	B-PERSON
నారాయణరావు	NNP	I-PERSON	I-PERSON
.	SYM	O	O

భారత్	NNP	B-LOC	B-LOC
కు	PSP	O	O
కూడా	PSP	O	O
లాభమేనని	VM	O	O
స్పష్టం	NN	O	O
చేశాడు	VM	O	O
.	SYM	O	O

దీనిలో	PRP	O	O
కాంగ్రెస్	NNP	B-ORG	B-ORG
,	SYM	O	O
టిడిపి	NNP	B-ORG	B-ORG
,	SYM	O	O
బిజెపి	NNP	B-ORG	B-ORG
,	SYM	O	O
ఎంఐఎం	NN	B-ORG	O
,	SYM	O	O
ఎఎస్	NNP	B-ORG	B-PERSON
ఆర్	NNP	I-ORG	I-PERSON
సిపి	NNP	I-ORG	I-PERSON
,	SYM	O	O
సిపిఎం	NNP	B-ORG	B-ORG
,	SYM	O	O
సిపిఐల	NNP	B-ORG	B-LOC
నాయకులు	NN	O	O
సుదీర్ఘంగా	RB	O	O
మాట్లాడితే	VM	O	O
అధికారపక్షమైన	JJ	O	O
టిఆర్	NNP	B-ORG	B-ORG
ఎస్	NNP	I-ORG	I-ORG
తక్కువ	NN	O	O
మాట్లాడి	VM	O	O
విపక్షాల	NN	O	O
ప్రసంగాలను	NN	O	O
ఓపికగా	RB	O	O
విన్నామని	VM	O	O
జూపల్లి	NNP	B-PERSON	B-PERSON
పేర్కొన్నారు	VM	O	O
.	SYM	O	O

అదే	PRP	O	O
మనోహర్	NNP	B-PERSON	B-LOC
చెప్పినవన్ని	NN	O	O
కరెక్ట్	NN	O	O
.	SYM	O	O

వీరి	PRP	O	O
కార్డులను	NN	O	O
కొత్తగా	RB	O	O
జారీ	NN	O	O
చేసే	VM	O	O
సమయంలో	NN	O	O
రద్దు	NN	O	O
చేసే	VM	O	O
యోచనలో	NN	O	O
ప్రభుత్వం	NN	O	O
ఉన్నట్టు	VM	O	O
తెలుస్తోంది	VM	O	O
.	SYM	O	O

విపక్ష	NN	O	O
నేత	NN	O	O
జగన్	NNP	B-PERSON	B-LOC
లో	PSP	O	O
అపరిచిత	NN	O	O
వ్యక్తి	NN	O	O
ఉంటాడని	VM	O	O
,	SYM	O	O
అందుకే	CC	O	O
అలా	RB	O	O
వ్యవహరిస్తుంటారని	NN	O	O
విమర్శించారు	VM	O	O
.	SYM	O	O

మంగరాజుకు	NNP	B-PERSON	B-LOC
తొమ్మిది	QC	B-MISC	B-MISC
నెలల	NN	I-MISC	O
క్రితమే	NN	O	O
వివాహమయ్యింది	VM	O	O
.	SYM	O	O

హైదరాబాద్	NNP	B-LOC	B-LOC
(	SYM	O	O
వివి	NN	O	O
)	SYM	O	O
:	SYM	O	O
సీమాంధ్రలో	NNP	B-LOC	B-LOC
పర్యటించడం	NN	O	O
ద్వారా	PSP	O	O
తెలంగాణపై	NNP	B-LOC	B-LOC
అక్కడి	NST	O	O
నాయకు	NN	O	O
లకున్న	VM	O	O
వ్యతిరేకత	NN	O	O
ఇంకా	INTF	O	O
కొనసాగకుండా	VM	O	O
చూడా	VM	O	O
లన్న	NN	O	O
ఆలోచన	NN	O	O
తెలంగాణ	NNP	B-ORG	B-LOC
కాంగ్రెస్	NNP	I-ORG	B-ORG
నాయకుల్లో	NN	O	O
ఉన్నట్లు	VM	O	O
కనిపిస్తోంది	VM	O	O
.	SYM	O	O

మూడో	QO	B-MISC	B-MISC
సెట్	NN	O	O
లో	PSP	O	O
తిరిగి	VM	O	O
కోలుకున్న	VM	O	O
సెరీనా	NNP	B-PERSON	B-PERSON
06/03/17	QC	B-MISC	B-MISC
తేడాతో	NN	O	O
సెట్	NN	O	O
ను	PSP	O	O
సొంతం	NN	O	O
చేసుకోవడమే	VM	O	O
కాకుండా	VM	O	O
మ్యాచ్	NN	O	O
ను	PSP	O	O
కూడా	PSP	O	O
నెగ్గింది	VM	O	O
.	SYM	O	O

కొత్త	JJ	O	O
జిల్లాల	NN	O	O
ఏర్పాటుకు	NN	O	O
కేబినెట్	NN	O	O
భేటీలో	NN	O	O
నిర్ణయం	NN	O	O
తీసుకుని	VM	O	O
,	SYM	O	O
ప్రభుత్వ	NN	O	O
ప్రధాన	JJ	O	O
కార్యదర్శి	NN	O	O
రాజీవ్	NNP	B-PERSON	B-PERSON
శర్మ	NNP	I-PERSON	I-PERSON
చైర్మన్	NN	O	O
గా	RB	O	O
,	SYM	O	O
రెవెన్యూ	NN	O	O
కార్యదర్శి	NN	O	O
సహా	RP	O	O
నలుగురితో	NN	O	O
కమిటీ	NN	O	O
వేయాలని	VM	O	O
నిర్ణయించింది	VM	O	O
.	SYM	O	O

ముందుగా	RB	O	O
నగరంలో	NN	O	O
40.6	QC	B-MISC	B-MISC
కిలోమీటర్ల	NN	O	O
నిడివివున్న	VM	O	O
14	QC	B-MISC	B-MISC
రహదారులను	NN	O	O
దాదాపు	NN	O	O
100	QC	B-MISC	B-MISC
కోట్లతో	QC	I-MISC	I-MISC
అత్యుత్తమ	NN	O	O
రహదారులుగా	RB	O	O
తీర్చిదిద్దాలని	VM	O	O
ఆదేశించారు	VM	O	O
.	SYM	O	O

రాష్ర్టానికి	VM	O	O
ఏమేమి	WQ	O	O
కావాలో	VM	O	O
వివరించేందుకు	VM	O	O
చంద్రబాబు	NNP	B-PERSON	B-PERSON
ఢిల్లీ	NNP	B-LOC	I-PERSON
వస్తారు	VM	O	O
.	SYM	O	O

కాలుష్య	NN	O	O
కారక	NN	O	O
వాయువుల	NN	O	O
ద్వారా	PSP	O	O
పర్యావరణాన్ని	NN	O	O
ధ్వంసం	NN	O	O
చేస్తున్న	VM	O	O
అమెరికా	NNP	B-LOC	B-LOC
,	SYM	O	O
ఇతర	JJ	O	O
పశ్చిమ	NN	O	O
దేశాలను	NN	O	O
విమర్శించారు	VM	O	O
.	SYM	O	O

ఇరు	PRP	O	O
దేశాల	NN	O	O
మధ్య	NST	O	O
నెలకొన్న	VM	O	O
సమస్యలపై	NN	O	O
చర్చలు	NN	O	O
జరపాలని	VM	O	O
నిర్ణయించామని	VM	O	O
వెల్లడించారు	VM	O	O
.	SYM	O	O

1980	QC	B-MISC	B-MISC
లో	PSP	O	O
ఆయన	PRP	O	O
దర్శకత్వంలో	NN	O	O
వహించిన	VM	O	O
వంశవృక్షం	NN	O	O
చిత్రం	NN	O	O
ద్వారా	PSP	O	O
తాను	PRP	O	O
తెరంగ్రేటం	NN	O	O
చేసిన	VM	O	O
సంగతి	NN	O	O
అనిల్	NNP	B-PERSON	B-PERSON
ఈ	DEM	O	O
సందర్భంగా	RB	O	O
గుర్తు	NN	O	O
చేసుకున్నారు	VM	O	O
.	SYM	O	O

అమ్మవారి	NN	O	O
మూలా	NN	O	O
నక్షత్రం	NN	O	O
రోజున	NN	O	O
విఐపిలకు	NN	O	O
ఉదయం	NN	O	O
దర్శనాలను	NN	O	O
రద్దు	NN	O	O
చేశారు	VM	O	O
.	SYM	O	O

విజయవాడ	NNP	B-LOC	B-LOC
,	SYM	O	O
ఆగస్టు	NN	B-MISC	B-MISC
21	QC	I-MISC	I-MISC
:	SYM	O	O
గ్రామకంఠాల	NN	O	O
ఖరారుపై	NN	O	O
రాజధాని	NN	O	O
ప్రాంత	NN	O	O
రైతుల్లో	NN	O	O
తీవ్ర	NN	O	O
అసంతృప్తి	NN	O	O
నెలకొంది	VM	O	O
.	SYM	O	O

దీంతో	PRP	O	O
కాంగ్రెస్	NNP	B-ORG	B-ORG
,	SYM	O	O
టిడిపి	NNP	B-ORG	B-ORG
,	SYM	O	O
బిజెపి	NNP	B-ORG	B-ORG
,	SYM	O	O
సిపిఐ	NNP	B-ORG	B-ORG
,	SYM	O	O
సిపిఎం	NNP	B-ORG	B-ORG
పక్షాల	NN	O	O
నాయకులు	NN	O	O
సమావేశమై	NN	O	O
రైతుల	NN	O	O
సమస్యలపై	NN	O	O
ప్రభుత్వంపై	NN	O	O
పోరాటం	NN	O	O
చేసేందుకు	VM	O	O
పార్టీ	NN	O	O
సిద్ధాంతాలను	NN	O	O
పక్కనపెట్టి	VM	O	O
కలిసి	VM	O	O
నడుద్దామని	VM	O	O
నిర్ణయించాయి	VM	O	O
.	SYM	O	O

దశాబ్దాల	NN	B-MISC	O
నాటి	NST	O	O
కల	NN	O	O
వాస్తవ	NN	O	O
రూపం	NN	O	O
దాల్చుతున్న	VM	O	O
వైనం	NN	O	O
.	SYM	O	O

ఈ	DEM	O	O
స్థాయిలో	NN	O	O
నష్టం	NN	O	O
మునుపెన్నడూ	NST	O	O
నమోదు	NN	O	O
కాలేదు	VM	O	O
.	SYM	O	O

కోర్	NNP	O	B-LOC
కమాండర్	NN	O	O
లెఫ్టెనెంట్	NN	O	O
జనరల్	NN	O	O
హిదయతుర్	NNP	B-PERSON	B-PERSON
రెహమాన్	NNP	I-PERSON	I-PERSON
హెలికాప్టర్‌	NN	O	O
లో	PSP	O	O
బేస్‌	NN	O	O
ను	PSP	O	O
ఏరియల్	NN	O	O
సర్వే	NN	O	O
చేసారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
సిరీస్	NN	O	O
లు	RP	O	O
ఇరు	PRP	O	O
దేశాలకూ	NN	O	O
అవసరమైనప్పుడు	VM	O	O
ఒకరు	NN	B-MISC	O
మాత్రమే	PSP	O	O
ఎంత	WQ	O	O
కాలం	NN	O	O
బతిమిలాడతారని	VM	O	O
ప్రశ్నించాడు	VM	O	O
.	SYM	O	O

ఏమిటని	WQ	O	O
వాపోవడం	VM	O	O
విద్యార్ధుల	NN	O	O
వంతు	NN	O	O
అవుతోంది	VM	O	O
.	SYM	O	O

సిరియా	NNP	B-LOC	B-LOC
కేంద్రంగా	RB	O	O
పనిచేస్తున్న	VM	O	O
ఇస్లామిక్‌	NNP	B-ORG	B-ORG
స్టేట్‌	NN	I-ORG	I-ORG
ఆఫ్‌	NN	I-ORG	I-ORG
ఇరాక్‌	NNP	I-ORG	I-ORG
అండ్‌	NN	I-ORG	I-ORG
సిరియా	NNP	I-ORG	I-ORG
(	SYM	O	O
ఇసిస్	NNP	B-ORG	B-ORG
)	SYM	O	O
ను	PSP	O	O
అంతమొందించడమే	VM	O	O
లక్ష్యంగా	RB	O	O
అగ్రరాజ్యం	NN	O	O
అమెరికా	NNP	B-LOC	B-LOC
యుద్ధం	NN	O	O
ప్రకటించింది	VM	O	O
.	SYM	O	O

ఉన్నత	NN	B-ORG	B-ORG
విద్యామండలి	NN	I-ORG	I-ORG
ప్రతిపాదనను	NN	O	O
న్యాయస్థానం	NN	O	O
తిరస్కరించిన	VM	O	O
నేపథ్యంలో	NN	O	O
తమకు	PRP	O	O
న్యాయం	NN	O	O
చేయాల్సిందిగా	RB	O	O
కోరుతూ	VM	O	O
విద్యార్థులే	NN	O	O
న్యాయస్థానాన్ని	NN	O	O
ఆశ్రయించాల్సి	VM	O	O
ఉంటుందని	VM	O	O
న్యాయశాఖ	NN	B-ORG	O
నిపుణులు	NN	O	O
చెబుతున్నారు	VM	O	O
.	SYM	O	O

కేసుకు	NN	O	O
సంబంధించి	VM	O	O
ప్రాథమిక	NN	O	O
వివరాలను	NN	O	O
సేకరించిన	VM	O	O
ఈ	DEM	O	O
విభాగం	NN	O	O
ఏకంగా	RB	O	O
11	QC	B-MISC	B-MISC
మందిని	CL	O	O
అరెస్టు	NN	O	O
చేసింది	VM	O	O
.	SYM	O	O

లేక	CC	O	O
పోతె	VM	O	O
పని	NN	O	O
వాళ్ళు	PRP	O	O
తిరుగుతారు	VM	O	O
ఎవర్ననగలం	VM	O	O
?	SYM	O	O

అనంతరం	NNP	O	O
బ్యాటింగ్‌	NN	O	O
కు	PSP	O	O
దిగిన	VM	O	O
