ఆగస్టు	NN	B-MISC	B-MISC
30	QC	I-MISC	I-MISC
:	SYM	O	O
సుప్రసిద్ధ	NN	O	O
పుణ్యక్షేత్రమైన	JJ	O	O
గుంటూరు	NNP	B-LOC	B-LOC
జిల్లా	NN	O	O
అమరావతి	NNP	B-LOC	B-LOC
అమరేశ్వరాలయానికి	NN	O	O
దక్షిణం	NN	O	O
వైపున	NN	O	O
ఉన్న	VM	O	O
గాలిగోపురం	NN	O	O
శిథిలావస్థకు	NN	O	O
చేరడంతో	VM	O	O
దేవాదాయ	NN	B-ORG	B-ORG
శాఖ	NN	I-ORG	I-ORG
అధికారులు	NN	O	O
తొలగించే	VM	O	O
పనులు	NN	O	O
చేపట్టారు	VM	O	O
.	SYM	O	O

ఆరంభంలో	NN	O	O
బాగానే	RB	O	O
ఆడి	VM	O	O
తొలి	JJ	O	O
సెట్	NN	O	O
ను	PSP	O	O
06/02/17	QC	B-MISC	B-MISC
తేడాతో	NN	O	O
గెలుచుకున్న	VM	O	O
బెర్డిచ్	NNP	B-PERSON	B-PERSON
పై	NST	O	O
ఆ	DEM	O	O
తర్వాత	NST	O	O
గాస్కెట్	NNP	B-PERSON	B-PERSON
తీవ్రస్థాయిలో	NN	O	O
విరుచుకుపడ్డాడు	VM	O	O
.	SYM	O	O

సోనియాతో	NNP	B-PERSON	B-LOC
కలిసి	VM	O	O
పనిచేసేందుకు	VM	O	O
సిద్ధపడిన	VM	O	O
మహాకూటమి	NN	O	O
నాయకులు	NN	O	O
రాహుల్	NNP	B-PERSON	B-PERSON
గాంధీతో	NNP	I-PERSON	I-PERSON
కలిసి	VM	O	O
పనిచేసేందుకు	VM	O	O
సిద్ధంగా	RB	O	O
లేరు	VM	O	O
.	SYM	O	O

పోటీనివ్వని	NN	O	O
లంక	NNP	B-LOC	B-PERSON
అనంతరం	NNP	O	I-PERSON
మొదటి	NST	O	O
ఇన్నింగ్స్	NN	O	O
ను	PSP	O	O
ఆరంభించిన	VM	O	O
శ్రీలంక	NNP	B-LOC	B-LOC
గట్టిపోటీని	NN	O	O
ఇవ్వలేకపోయింది	VM	O	O
.	SYM	O	O

మే	NN	B-MISC	B-MISC
,	SYM	O	O
జూన్	NN	B-MISC	O
లలో	RP	O	O
పెట్టుబడులను	NN	O	O
వెనక్కితీసుకున్న	VM	O	O
విదేశీ	JJ	O	O
మదుపరులు	NN	O	O
.	SYM	O	O

వరదల్లో	NN	O	O
మృతుల	NN	O	O
కుటుం	VM	O	O
బాలకు	NN	O	O
రూ	NN	B-MISC	B-MISC
2	QC	I-MISC	I-MISC
లక్షల	QC	I-MISC	I-MISC
చొప్పున	NN	O	O
,	SYM	O	O
క్షతగాత్రులకు	NN	O	O
రూ	NN	B-MISC	B-MISC
50	QC	I-MISC	I-MISC
వేల	QC	I-MISC	I-MISC
చొప్పున	NN	O	O
ఎక్స్‌	NN	O	O
గ్రేషియా	NN	O	O
మొత్తాన్ని	NN	O	O
ప్రధాని	NN	O	O
ప్రకటించారు	VM	O	O
.	SYM	O	O

సిరియాలో	NNP	B-LOC	B-PERSON
ఈ	DEM	O	O
దేశాలలో	NN	O	O
కంటె	PSP	O	O
చాలా	QF	O	O
ముందు	NST	O	O
నుంచి	PSP	O	O
రాజకీయ	NN	O	O
నియంతృత్వ	NN	O	O
వ్యవస్థను	NN	O	O
తుదముట్టించడానికి	VM	O	O
సాయుధ	NN	O	O
సంఘర్షణ	NN	O	O
సాగుతోంది	VM	O	O
.	SYM	O	O

చిన్నపిల్లలు	NN	O	O
ఉప్పు	NN	O	O
ఎక్కువగా	RB	O	O
తినడం	VM	O	O
,	SYM	O	O
ఊరగాయలు	NN	O	O
ఎక్కువగా	RB	O	O
తినడం	VM	O	O
వల్ల	PSP	O	O
వారిలో	PRP	O	O
ఉదర	NN	O	O
సంబంధమైన	JJ	O	O
క్యాన్సర్	NN	O	O
వ్యాధులు	NN	O	O
వచ్చే	VM	O	O
అవకాశాలున్నాయని	VM	O	O
నిపుణులు	NN	O	O
అంటున్నారు	VM	O	O
.	SYM	O	O

చరిత్ర	NN	O	O
తిరగబడుతున్న	VM	O	O
రోజులివి	NN	O	O
.	SYM	O	O

సదస్సులో	NN	O	O
డిప్యూటీ	NN	O	O
సిఎం	NN	O	O
చినరాజప్ప	NNP	B-PERSON	B-PERSON
,	SYM	O	O
కె	NNP	B-PERSON	B-PERSON
ఇ	NNP	I-PERSON	I-PERSON
కృష్ణమూర్తి	NNP	I-PERSON	I-PERSON
,	SYM	O	O
మంత్రులు	NN	O	O
అచ్చెంనాయుడు	NNP	B-PERSON	B-LOC
,	SYM	O	O
గంటా	NNP	B-PERSON	B-PERSON
శ్రీనివాసరావు	NNP	I-PERSON	I-PERSON
,	SYM	O	O
కిమిలి	NNP	B-PERSON	B-PERSON
మృణాళిని	NNP	I-PERSON	I-PERSON
తదితరులు	NN	O	O
పాల్గొన్నారు	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
అమెరికా	NNP	B-LOC	B-LOC
అధ్యక్ష	NN	O	O
భవనం	NN	O	O
వైట్	NN	O	O
హౌస్	NN	O	O
మాత్రం	PSP	O	O
రైస్	NNP	B-PERSON	B-PERSON
పాక్	NNP	B-LOC	I-PERSON
పర్యటన	NN	O	O
ఇంతకుముందే	NST	O	O
ఖరారయిందని	VM	O	O
,	SYM	O	O
ఇదేమీ	PRP	O	O
అత్యవసర	NN	O	O
పర్యటన	NN	O	O
కాదని	VM	O	O
స్పష్టం	NN	O	O
చేసింది	VM	O	O
.	SYM	O	O

ఆ	DEM	O	O
మహానగరాన్ని	NN	O	O
వారం	NN	O	O
రోజుల	NN	O	O
పాటు	NN	O	O
ఒక	JJ	O	O
బ్రహ్మాండమైన	JJ	O	O
ఉప్పెన	NN	O	O
ముంచెత్తివేస్తుందనీ	VM	O	O
,	SYM	O	O
భవనాలన్నీ	NN	O	O
నేలమట్టమై	NN	O	O
పోతాయనీ	VM	O	O
,	SYM	O	O
వేలాది	QC	B-MISC	B-MISC
ప్రజలు	NN	O	O
చనిపోతారనీ	VM	O	O
వదంతుల	NN	O	O
పుట్టాయి	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
మీడియా	NN	O	O
ముసుగులో	NN	O	O
అరాచకాలు	NN	O	O
సృష్టించడం	VM	O	O
తగదని	VM	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

మరో	QF	O	O
పదేళ్లు	NN	B-MISC	O
ప్రతిపక్ష	NN	O	O
నేతగా	RB	O	O
ఉన్నారు	VM	O	O
.	SYM	O	O

పాట్నా	NNP	B-LOC	B-LOC
,	SYM	O	O
సెప్టెంబర్	NN	B-MISC	B-MISC
8	QC	I-MISC	I-MISC
:	SYM	O	O
బిహార్	NNP	B-LOC	B-LOC
లో	PSP	O	O
ఎన్	NNP	B-ORG	B-ORG
డిఏ	NNP	I-ORG	I-ORG
కూటమిలో	NN	O	O
ముసలం	NN	O	O
పుట్టింది	VM	O	O
.	SYM	O	O

తెలంగాణలో	NNP	B-LOC	B-LOC
అదిలాబాద్‌	NNP	B-LOC	I-LOC
,	SYM	O	O
నిజామాబాద్	NNP	B-LOC	B-LOC
,	SYM	O	O
కరీంనగర్	NNP	B-LOC	B-LOC
,	SYM	O	O
వరంగల్	NNP	B-LOC	B-LOC
,	SYM	O	O
రంగారెడ్డి	NNP	B-LOC	B-LOC
తదితర	NN	O	O
జిల్లాలో	NN	O	O
భారీ	JJ	O	O
వర్షాలకు	NN	O	O
పలువాగులు	NN	O	O
వంకలు	NN	O	O
ఏకమై	NN	O	O
పారుతున్నాయి	VM	O	O
.	SYM	O	O

న్యూఢిల్లీ	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
నల్లధనం	NN	O	O
వెలికితీతలో	NN	O	O
భాగంగా	RB	O	O
పన్ను	NN	O	O
ఎగవేతదారులకు	NN	O	O
స్నేహహస్తం	NN	O	O
చూపుతూ	VM	O	O
కేంద్ర	NN	O	O
ప్రభుత్వం	NN	O	O
ఏర్పాటుచేసిన	VM	O	O
90	QC	B-MISC	B-MISC
రోజుల	NN	I-MISC	I-MISC
ప్రత్యేక	JJ	O	O
బ్లాక్	NN	O	O
మనీ	NN	O	O
విండో	NN	O	O
ద్వారా	PSP	O	O
బహిర్గతమైన	JJ	O	O
నల్లధనం	NN	O	O
విలువ	NN	O	O
4147	QC	B-MISC	B-MISC
కోట్ల	QC	I-MISC	I-MISC
రూపాయలుగా	RB	I-MISC	I-MISC
కేంద్ర	NN	O	O
ప్రభుత్వం	NN	O	O
ప్రకటించింది	VM	O	O
.	SYM	O	O

ఇలాంటి	JJ	O	O
ఆడవారి	NN	O	O
మధ్య	NST	O	O
జరిగే	VM	O	O
విషయాలు	NN	O	O
పొద్దున్న	NST	O	O
పోయి	VM	O	O
సాయంత్రం	NN	O	O
ఇల్లు	NN	O	O
జేరే	NN	O	O
కొడుకులతో	NN	O	O
చెప్పుకుని	VM	O	O
వారి	PRP	O	O
మనసుని	NN	O	O
గాయపరచి	VM	O	O
మనశాంతి	NN	O	O
లేకుండా	VM	O	O
చేయడం	VM	O	O
ఏ	WQ	O	O
తల్లికీ	NN	O	O
నచ్చని	VM	O	O
పని	NN	O	O
.	SYM	O	O

కొంతమంది	NN	O	O
అనర్హులు	NN	O	O
కూడా	PSP	O	O
తెల్లరేషన్‌	NN	O	O
కార్డు	NN	O	O
పొందినట్టు	VM	O	O
ప్రభుత్వం	NN	O	O
చెబుతుంది	VM	O	O
.	SYM	O	O

ప్రపంచం	NN	O	O
యావత్తు	NN	O	O
ఆర్థిక	NN	O	O
స్థిరత్వ	NNP	O	B-LOC
సాధనే	NN	O	O
ద్రవ్య	NN	O	O
విధాన	NN	O	O
లక్ష్యంగా	RB	O	O
పెట్టుకోగా	VM	O	O
ఆర్	NNP	B-ORG	B-ORG
బిఐ	NNP	I-ORG	I-ORG
ద్రవ్యోల్బణం	NN	O	O
అదుపే	VM	O	O
లక్ష్యంగా	RB	O	O
సాగుతూ	VM	O	O
తప్పు	NN	O	O
చేస్తున్నదని	VM	O	O
ఆమె	PRP	O	O
విమర్శించారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
సమావేశంలో	NN	O	O
సిపిఎం	NNP	B-ORG	B-ORG
మండల	NN	O	O
కార్యదర్శి	NN	O	O
డి	NNP	B-PERSON	B-PERSON
గంగరాజు	NNP	I-PERSON	I-PERSON
,	SYM	O	O
కార్యదర్శి	NNP	O	B-PERSON
పి	NNP	B-PERSON	I-PERSON
బాలదేవ్	NNP	I-PERSON	I-PERSON
,	SYM	O	O
నాయకులు	NN	O	O
కె	NNP	B-PERSON	B-PERSON
రామారావు	NNP	I-PERSON	I-PERSON
,	SYM	O	O
పాల్గొన్నారు	VM	O	O
.	SYM	O	O

ఆ	DEM	O	O
పురస్కారాన్ని	NN	O	O
స్వీకరించిన	VM	O	O
తరువాత	NST	O	O
కూడా	PSP	O	O
కాళోజీ	NNP	B-PERSON	B-PERSON
ప్రజానుకూలత	NN	O	O
రవ్వంత	VM	O	O
కూడా	PSP	O	O
తగ్గలేదు	VM	O	O
,	SYM	O	O
ఏలికలపై	NN	O	O
విమర్శల	NN	O	O
పదునూ	QC	O	B-MISC
తగ్గలేదు	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
చాలాకాలంగా	RB	O	O
ఈ	DEM	O	O
ప్రాజెక్టు	NN	O	O
నిర్మాణాన్ని	NN	O	O
ఒడిషా	NNP	B-LOC	B-LOC
,	SYM	O	O
ఛత్తీస్‌	NNP	B-LOC	B-LOC
గఢ్	NNP	I-LOC	I-LOC
రాష్ట్రాల	NN	O	O
ప్రభుత్వాలు	NN	O	O
వ్యతిరేకిస్తున్నాయి	VM	O	O
.	SYM	O	O

చివరికి	NST	O	O
ఆట	NN	O	O
మళ్లీ	RB	O	O
మొదలుకాగా	VM	O	O
,	SYM	O	O
17.1	QC	B-MISC	B-MISC
ఓవర్లలో	NN	O	O
నాలుగు	QC	B-MISC	B-MISC
వికెట్లకు	NN	O	O
96	QC	B-MISC	B-MISC
పరుగులు	NN	O	O
చేసిన	VM	O	O
దక్షిణాఫ్రికా	NNP	B-LOC	B-PERSON
ఆరు	QC	B-MISC	B-MISC
వికెట్ల	NN	O	O
తేడాతో	NN	O	O
విజయ	NN	O	O
భేరి	NN	O	O
మోగించింది	VM	O	O
.	SYM	O	O

ఎక్కడో	WQ	O	O
చదివాను	VM	O	O
,	SYM	O	O
యాదృచ్చికంగా	RB	O	O
జరిగే	VM	O	O
సంఘటనలు	NN	O	O
మన	PRP	O	O
ఆలోచనలకు	NN	O	O
దేవుడు	NN	O	O
ఇచ్చే	VM	O	O
సమాధానాలని	NN	O	O
ఇదే	PRP	O	O
విషయాన్ని	NN	O	O
పవన్	NNP	B-PERSON	B-PERSON
తో	NN	O	O
చెప్పితే	VM	O	O
నవ్వి	VM	O	O
ఊరుకున్నారని	VM	O	O
రేణుదేశాయ్	NNP	B-PERSON	B-PERSON
తెలిపారు	VM	O	O
.	SYM	O	O

కొంత	QF	O	O
ఆశ	NN	O	O
జనించింది	VM	O	O
.	SYM	O	O

వీటితోపాటు	PRP	O	O
ఇరాకీ	NNP	B-LOC	B-LOC
సేనలకు	NN	O	O
సలహాలు	NN	O	O
,	SYM	O	O
సూచనలు	NN	O	O
ఇవ్వడం	VM	O	O
ఉగ్రవాద	NN	O	O
శిబిరాలను	NN	O	O
గుర్తించడానికి	VM	O	O
నిఘాను	VM	O	O
పటిష్ఠం	NN	O	O
చేయడం	VM	O	O
,	SYM	O	O
వైమానిక	NN	O	O
దాడులకు	NN	O	O
వీలుగా	RB	O	O
మరిన్ని	QF	O	O
విమానాలను	NN	O	O
మోహరించడం	VM	O	O
,	SYM	O	O
ఇరాక్‌	NNP	B-LOC	B-LOC
లో	PSP	O	O
అమెరికా	NNP	B-LOC	B-LOC
కార్యకలాపాలను	NN	O	O
సమన్వయపరచడం	VM	O	O
వంటివి	NN	O	O
చేపట్టనున్నట్లు	NN	O	O
చెప్పారు	VM	O	O
.	SYM	O	O

ఇసిస్	NNP	B-ORG	B-LOC
/	SYM	O	O
ఐఎస్	NNP	B-ORG	B-LOC
/	SYM	O	O
ఇసిల్	NNP	B-ORG	B-PERSON
!	SYM	O	O

కాగా	CC	O	O
డబుల్స్	NN	O	O
విభాగంలో	NN	O	O
సెరెనా	NNP	B-PERSON	B-PERSON
13	QC	B-MISC	B-MISC
గ్రాండ్‌	NN	O	O
స్లామ్‌	NN	O	O
టైటిళ్లు	NN	O	O
నెగ్గింది	VM	O	O
.	SYM	O	O

ఇదీ	PRP	O	O
ఇసిస్‌	NNP	B-ORG	B-ORG
చరిత్ర	NN	O	O
!	SYM	O	O

ఇంక	RP	O	O
గట్టిగా	RB	O	O
నేనేమైనా	PRP	O	O
అంటే	UT	O	O
అత్తగారు	NN	O	O
రాక్షసి	NN	O	O
పీక	NN	O	O
పిసికేస్తుంది	VM	O	O
,	SYM	O	O
కిరసనాయిలు	NN	O	O
పోసి	VM	O	O
అంటించగల్దు	VM	O	O
అని	UT	O	O
ఒక	JJ	O	O
ప్రచారం	NN	O	O
.	SYM	O	O

కోర్ట్	NN	O	O
వెనకాల	NN	O	O
అని	UT	O	O
ఇంటి	NN	O	O
నెంబరుంది	VM	O	O
.	SYM	O	O

ఎలక్ట్రానిక్	NN	O	O
సభ్యత్వం	NN	O	O
,	SYM	O	O
అప్లికేషన్	NN	O	O
విధానాన్ని	NN	O	O
ఇకమీదట	NST	O	O
అమలు	NN	O	O
చేస్తారని	VM	O	O
ఆజాద్	NNP	B-PERSON	B-PERSON
తెలిపారు	VM	O	O
.	SYM	O	O

పోలవరం	NNP	B-LOC	B-LOC
కాల్వకు	NN	O	O
ఏడెకరాల	NN	B-MISC	O
భూమిని	NN	O	O
ఇచ్చిన	VM	O	O
తెలుగురైతు	NN	O	O
,	SYM	O	O
జిల్లా	NN	O	O
నేత	NN	O	O
ఆళ్ల	NNP	B-PERSON	B-PERSON
గోపాలకృష్ణచే	NNP	I-PERSON	I-PERSON
మాట్లాడించారు	VM	O	O
.	SYM	O	O

చంద్రబాబు	NNP	B-PERSON	B-PERSON
అవలంబిస్తున్న	VM	O	O
తప్పుడు	NN	O	O
వైఖరి	NN	O	O
మూలంగానే	RB	O	O
ఏపి	NNP	B-LOC	B-LOC
,	SYM	O	O
తెలంగాణ	NNP	B-LOC	B-LOC
రాష్ట్రాల	NN	O	O
మధ్య	NST	O	O
సమస్యలు	NN	O	O
తలెత్తుతున్నాయని	VM	O	O
ఆరోపించారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
సందర్బంగా	RB	O	O
9	QC	B-MISC	B-MISC
మంది	CL	O	O
ఎర్రచందనం	NN	O	O
కూలీలను	NN	O	O
అరెస్టు	NN	O	O
చేశారు	VM	O	O
.	SYM	O	O

ఒకటి	QC	B-MISC	B-MISC
రెండు	QC	I-MISC	B-MISC
రోజుల్లో	NN	I-MISC	I-MISC
అధికారుల	NN	O	O
స్థాయిలో	NN	O	O
సమావేశాలు	NN	O	O
జరుగుతాయని	VM	O	O
ఆ	DEM	O	O
25	QC	B-MISC	B-MISC
లోపు	NN	O	O
ప్యాకేజీపై	NN	O	O
స్పష్టత	NN	O	O
వస్తుందని	VM	O	O
చెబుతున్నారు	VM	O	O
.	SYM	O	O

ఇవన్నీ	PRP	O	O
తనకి	PRP	O	O
సాక్షం	NN	O	O
లేని	VM	O	O
పన్లు	NN	O	O
అనుకుంటూ	VM	O	O
చూడండి	VM	O	O
!	SYM	O	O

తన	PRP	O	O
గొడవ	NN	O	O
ప్రజలందరి	NN	O	O
గొడవ	NN	O	O
అని	UT	O	O
ఆయన	PRP	O	O
అనేవారు	VM	O	O
.	SYM	O	O

కవిత	NNP	B-PERSON	B-PERSON
కేంద్ర	NN	O	O
మంత్రివర్గంలో	NN	O	O
చేరే	VM	O	O
అవకాశాలున్నట్లు	VM	O	O
ఇటీవల	NST	O	O
వార్తలు	NN	O	O
వచ్చాయి	VM	O	O
.	SYM	O	O

ప్రత్యేక	JJ	O	O
అధికారిని	NN	O	O
నియమించి	VM	O	O
,	SYM	O	O
అధ్యయనం	NN	O	O
చేయిస్తానని	VM	O	O
శశాంక్	NNP	B-PERSON	B-PERSON
ప్రకటించాడు	VM	O	O
.	SYM	O	O

తమకు	PRP	O	O
తెలియకుండా	VM	O	O
,	SYM	O	O
తమతో	PRP	O	O
సంప్రదించకుండా	VM	O	O
,	SYM	O	O
రైతు	NN	O	O
కమిటీలతో	NN	O	O
మాట్లాడకుండా	VM	O	O
గ్రమాకంఠాలను	NN	O	O
ఖరారు	NN	O	O
చేయడం	VM	O	O
పట్ల	NN	O	O
తీవ్ర	NN	O	O
అసంతృప్తి	NN	O	O
వ్యక్తం	NN	O	O
చేస్తున్నారు	VM	O	O
.	SYM	O	O

పోన్లె	NN	O	O
బాబు	NN	O	O
మన	PRP	O	O
బంగారం	NN	O	O
మంచిది	NN	O	O
,	SYM	O	O
ఉంగరం	NN	O	O
దొరికింది	VM	O	O
అన్నాడు	VM	O	O
పెద్దవాడు	NN	O	O
.	SYM	O	O

అంటే	UT	O	O
పావు	NN	O	O
ఎకరం	NN	O	O
మాత్రమే	PSP	O	O
మిగులుతుంది	VM	O	O
.	SYM	O	O

నిజాంసాగర్‌	NNP	B-LOC	B-LOC
లోకి	PSP	O	O
కూడా	PSP	O	O
179	QC	B-MISC	B-MISC
క్యూసెక్కుల	NN	O	O
వరదనీరు	NN	O	O
చేరుకుంటోంది	VM	O	O
.	SYM	O	O

ఇదేమీ	PRP	O	O
పట్టించుకోని	VM	O	O
రూప	NNP	B-PERSON	B-PERSON
తనకి	PRP	O	O
చెప్పిన	VM	O	O
రీతిలో	NN	O	O
తనూ	PRP	O	O
చేసుకూపోతుంది	VM	O	O
.	SYM	O	O

రాష్ట్రంలో	NN	O	O
తెలుగు	NNP	O	O
మీడియంను	NN	O	O
తొలగిస్తారని	VM	O	O
తాను	PRP	O	O
చదివానని	VM	O	O
,	SYM	O	O
అది	PRP	O	O
మంచిది	NN	O	O
కాదని	VM	O	O
వెంకయ్య	NNP	B-PERSON	B-PERSON
హితవు	NN	O	O
పలికారు	VM	O	O
.	SYM	O	O

ఈ	DEM	O	O
సిరీస్	NN	O	O
కోసం	PSP	O	O
టీమ్‌	NN	O	O
కన్నా	PSP	O	O
ముందుగానే	NST	O	O
ధోనీ	NNP	B-PERSON	B-PERSON
ఇంగ్లండ్	NNP	B-LOC	I-PERSON
బయల్దేరి	VM	O	O
వెళ్లాడు	VM	O	O
.	SYM	O	O

మధ్యప్రదేశ్	NNP	B-LOC	B-LOC
లోని	NST	O	O
ఇండోర్	NNP	B-LOC	B-LOC
కు	PSP	O	O
చెందిన	VM	O	O
నియో	NNP	B-ORG	B-PERSON
కార్పొరేషన్	NN	I-ORG	O
ఇంటర్నేషనల్	NN	I-ORG	O
లిమిటెడ్	NN	I-ORG	O
అనే	UT	O	O
టెక్స్	NN	O	O
టైల్	NN	O	O
సంస్థ	NN	O	O
పేరును	NN	O	O
అనుమానిత	NN	O	O
కంపెనీగా	RB	O	O
తమ	PRP	O	O
వెబ్	NN	O	O
సైట్	NN	O	O
లో	PSP	O	O
ఉంచింది	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
,	SYM	O	O
సుప్రీం	NN	O	O
కోర్టు	NN	O	O
ఆదేశాల	NN	O	O
ప్రకారం	NN	O	O
శ్రీని	NNP	B-PERSON	B-PERSON
బిసిసిఐ	NN	B-ORG	O
అధ్యక్ష	NN	O	O
పదవికి	NN	O	O
